accx,accy,accz,label
0.4666,0.098,-0.2914,6
0.4373,0.0653,-0.3117,6
0.42,0.0661,-0.2798,6
0.4249,0.0608,-0.28,6
0.4971,0.0603,-0.3069,6
0.5087,0.0649,-0.2423,6
0.5087,0.0649,-0.2423,6
0.4777,0.0363,-0.2612,6
0.5333,0.0422,-0.2945,6
0.5574,0.0778,-0.3155,6
0.5564,0.1848,-0.2693,6
0.5221,0.1626,-0.2179,6
0.5466,0.1084,-0.2276,6
0.5537,0.0436,-0.2562,6
0.4497,0.0403,-0.321,6
0.3831,0.0299,-0.3764,6
0.3755,0.0381,-0.3375,6
0.378,0.0514,-0.2987,6
0.4233,0.0793,-0.256,6
0.5218,0.0895,-0.2811,6
0.5794,0.0851,-0.2033,6
0.6066,0.0968,-0.2422,6
0.6202,0.0707,-0.2198,6
0.58,0.1096,-0.2624,6
0.5316,0.1413,-0.2629,6
0.4725,0.16,-0.2977,6
0.4817,0.1482,-0.312,6
0.5116,0.1486,-0.3591,6
0.4933,0.0097,-0.2612,6
0.4177,-0.1056,-0.2204,6
0.3774,0.0763,-0.2785,6
0.3911,0.1405,-0.3247,6
0.4574,0.2136,-0.3541,6
0.4943,0.1491,-0.3774,6
0.4877,0.1249,-0.281,6
0.4435,0.0863,-0.2335,6
0.5537,0.0358,-0.2006,6
0.4936,0.0001,-0.2136,6
0.5305,0.0424,-0.2803,6
0.5198,0.001,-0.2577,6
0.5148,0.0737,-0.3172,6
0.51,0.0703,-0.2859,6
0.4916,0.1173,-0.2672,6
0.485,0.145,-0.2825,6
0.5207,0.1547,-0.3066,6
0.5111,0.1087,-0.311,6
0.5111,0.1087,-0.311,6
0.4732,0.0733,-0.2917,6
0.4133,0.0484,-0.2504,6
0.4134,0.0806,-0.2741,6
0.5251,0.0603,-0.2928,6
0.5941,0.034,-0.2661,6
0.6029,0.0786,-0.2427,6
0.46,0.1279,-0.219,6
0.4563,0.0936,-0.2587,6
0.4609,0.1396,-0.3294,6
0.4609,0.1396,-0.3294,6
