accx,accy,accz,label
4.5021,1.9791,1.485,1
0.4054,0.4678,1.4856,1
-2.5434,-12.1066,-1.578,1
-3.3481,-12.1432,-1.6531,1
-5.6607,-4.1439,0.196,1
-6.2519,-1.2981,-0.1312,1
-6.2386,1.1115,-0.0865,1
-5.2907,0.7912,0.8348,1
-4.2442,-0.3528,1.5635,1
-3.9822,-0.8859,2.1301,1
-3.4003,-1.3953,2.2856,1
-1.2489,-2.0026,2.0558,1
0.2928,-0.8598,1.8058,1
2.5177,0.5987,1.8318,1
2.5177,0.5987,1.8318,1
4.0363,1.0155,2.0551,1
