accx,accy,accz,label
-0.3172,-2.7474,-0.3252,3
-0.0286,-3.2994,0.0368,3
0.2659,-2.9035,-0.0205,3
0.539,-1.3891,-0.3259,3
0.5831,-0.0754,-0.5174,3
0.5958,1.3111,-0.5915,3
0.5577,1.5953,-0.5816,3
0.5876,1.7756,-0.5496,3
0.3857,2.5568,-0.57,3
0.3595,2.7714,-0.5736,3
0.2814,2.7062,-0.4715,3
0.1749,2.3864,-0.2928,3
0.2589,2.2706,-0.2304,3
0.3859,2.1729,-0.0888,3
0.3784,2.0847,-0.1429,3
0.3559,1.8968,-0.1117,3
0.3678,1.2854,0.1246,3
0.3678,1.2854,0.1246,3
0.2787,0.8307,0.2884,3
0.1749,0.1413,0.4939,3
0.023,-0.4161,0.5881,3
-0.2454,-0.801,0.7868,3
-0.4621,-1.1716,0.8122,3
-0.5996,-2.0143,0.7926,3
-0.4508,-2.5656,0.7823,3
-0.3629,-2.4329,0.6567,3
-0.4822,-1.7071,0.4817,3
-0.5634,-1.5577,0.4483,3
-0.5476,-1.9799,0.5422,3
-0.3754,-2.4932,0.5135,3
-0.1503,-2.2288,0.5413,3
0.1893,-0.6918,0.1563,3
0.1893,-0.6918,0.1563,3
0.2276,-0.0119,-0.0641,3
0.1718,0.7643,-0.3045,3
0.1632,1.4573,-0.5388,3
0.0336,1.5993,-0.6403,3
0.0251,1.6339,-0.6069,3
0.0152,1.6758,-0.7455,3
0.0019,1.8828,-0.8319,3
-0.0896,2.1447,-0.7497,3
-0.2233,2.1099,-0.5216,3
-0.2233,2.1099,-0.5216,3
-0.2821,1.9723,-0.417,3
-0.3067,1.8219,-0.4009,3
-0.3752,1.6807,-0.2043,3
-0.4216,1.4316,-0.2246,3
-0.3424,0.7631,-0.1673,3
-0.3814,0.1104,-0.132,3
-0.3208,-0.116,-0.2728,3
-0.4849,-0.4162,-0.4002,3
-0.7352,-1.3589,-0.403,3
-0.7471,-2.259,-0.2206,3
-0.6211,-2.3307,-0.225,3
-0.4238,-1.9198,-0.5426,3
-0.4238,-1.9198,-0.5426,3
-0.3393,-1.4615,-0.7038,3
-0.4339,-1.7154,-0.5048,3
-0.4037,-2.5268,-0.3194,3
-0.1652,-3.1011,0.0681,3
-0.2535,-2.4351,0.1227,3
0.1633,-2.0941,0.024,3
0.3534,-0.2704,-0.5303,3
0.4487,0.3468,-0.485,3
0.4195,1.042,-0.4278,3
